218.7	0609780	CA	CORNING UNION ELEMENTARY
218.5	3619410	NY	MILLER PLACE UNION FREE SCHOOL DISTRICT
218.5	2910500	MO	DESOTO 73
218.5	0627200	CA	NEWMAN-CROWS LANDING UNIFIED
218.3	4221540	PA	SHIKELLAMY SD
218.2	4224510	PA	UPPER MORELAND TOWNSHIP SD
218.0	2314779	ME	RSU 18
217.7	4826280	TX	LA VEGA ISD
217.7	3403780	NJ	DELRAN TOWNSHIP
217.5	4827240	TX	LEVELLAND ISD
217.5	2104110	KY	MERCER COUNTY
217.2	2615390	MI	FRUITPORT COMMUNITY SCHOOLS
217.2	1303360	GA	LONG COUNTY
217.0	5508910	WI	MCFARLAND SCHOOL DISTRICT
217.0	0633510	CA	ROSELAND ELEMENTARY
216.8	3607020	NY	GRAND ISLAND CENTRAL SCHOOL DISTRICT
216.8	2508820	MA	NORTH READING
216.7	3905016	OH	HOWLAND LOCAL
216.7	3406900	NJ	HARRISON TOWNSHIP
216.5	3627180	NY	SOMERS CENTRAL SCHOOL DISTRICT
216.3	4211400	PA	HAMPTON TOWNSHIP SD
216.2	4900900	UT	SAN JUAN DISTRICT
216.2	2606570	MI	BRANDON SCHOOL DISTRICT
216.2	0600022	CA	MENDOTA UNIFIED
216.2	0101660	AL	GENEVA COUNTY
216.0	3611160	NY	FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT
216.0	1717800	IL	GURNEE SD 56
215.8	0507380	AR	HARRISON SCHOOL DISTRICT
215.7	3417820	NJ	WESTWOOD REGIONAL SCHOOL
215.5	1800240	IN	SOUTH DEARBORN COM SCHOOL CORP
215.3	4900540	UT	MILLARD DISTRICT
215.3	4208580	PA	EAST PENNSBORO AREA SD
215.3	1703900	IL	APTAKISIC-TRIPP CCSD 102
215.2	3904374	OH	CHILLICOTHE CITY
215.2	2718750	MN	MAHTOMEDI PUBLIC SCHOOL DISTRICT
215.0	4210920	PA	GREENSBURG SALEM SD
215.0	2612480	MI	EAST GRAND RAPIDS PUBLIC SCHOOLS
214.8	5103600	VA	SOUTHAMPTON CO PBLC SCHS
214.8	4701230	TN	FENTRESS COUNTY SCHOOL DISTRCT
214.8	1721750	IL	LAKE FOREST SD 67
214.7	3175900	NE	RALSTON PUBLIC SCHOOLS
214.5	4109270	OR	ONTARIO SD 8C
214.5	2006660	KS	GREAT BEND
214.5	0103210	AL	TALLAPOOSA COUNTY
214.3	4219710	PA	POTTSVILLE AREA SD
214.2	4500870	SC	ANDERSON 04
214.0	4401170	RI	WESTERLY
214.0	3604740	NY	BETHPAGE UNION FREE SCHOOL DISTRICT
214.0	2006330	KS	FT LEAVENWORTH
214.0	1304260	GA	PUTNAM COUNTY
213.8	0514430	AR	WYNNE SCHOOL DISTRICT
213.7	2506240	MA	HOLLISTON
213.7	0643200	CA	WRIGHT ELEMENTARY
213.5	4502850	SC	MARION 01
213.3	3403930	NJ	DOVER TOWN
213.3	2626010	MI	NORTHWEST COMMUNITY SCHOOLS
213.3	1718990	IL	HIGHLAND CUSD 5
213.0	2505790	MA	HANOVER
212.8	3413290	NJ	POINT PLEASANT BOROUGH
212.8	2102040	KY	FORT THOMAS INDEPENDENT
212.5	5514040	WI	SOUTH MILWAUKEE SCHOOL DISTRICT
212.5	2620070	MI	KEARSLEY COMMUNITY SCHOOLS
212.5	2612990	MI	EDWARDSBURG PUBLIC SCHOOLS
212.5	1724060	IL	MAHOMET-SEYMOUR CUSD 3
212.5	0803090	CO	MONTEZUMA-CORTEZ SCHOOL DISTRICT NO. RE-1
212.3	5500540	WI	ASHWAUBENON SCHOOL DISTRICT
212.3	2802700	MS	LOUISVILLE MUNICIPAL SCHOOL DIST
212.3	2105490	KY	SPENCER COUNTY
212.2	5103690	VA	STAUNTON CITY PBLC SCHS
212.2	4203870	PA	BLUE MOUNTAIN SD
212.2	3626370	NY	NORTH SHORE CENTRAL SCHOOL DISTRICT
212.0	3609090	NY	JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT
212.0	2802580	MS	LEFLORE CO SCHOOL DIST
212.0	1732970	IL	QUEEN BEE SD 16
212.0	0504380	AR	CLARKSVILLE SCHOOL DISTRICT
211.8	4013590	OK	GUYMON
211.7	5605762	WY	SWEETWATER COUNTY SCHOOL DISTRICT #2
211.7	3172810	NE	LEXINGTON PUBLIC SCHOOLS
211.5	4220400	PA	RINGGOLD SD
211.5	3904468	OH	RAVENNA CITY
211.5	3904352	OH	ATHENS CITY
211.5	2103870	KY	MASON COUNTY
211.3	3409450	NJ	MANCHESTER TOWNSHIP
211.3	0513930	AR	WATSON CHAPEL SCHOOL DISTRICT
211.2	5514910	WI	TOMAH AREA SCHOOL DISTRICT
211.0	2507050	MA	LUDLOW
210.5	2633720	MI	TECUMSEH PUBLIC SCHOOLS
210.5	0607980	CA	CENTRAL UNION ELEMENTARY
210.3	2710230	MN	DETROIT LAKES PUBLIC SCHOOL DIST.
210.3	1810950	IN	SPENCER-OWEN COMMUNITY SCHOOLS
210.2	4700600	TN	CHESTER COUNTY SCHOOL DISTRICT
210.2	0102940	AL	SCOTTSBORO CITY
210.0	5516620	WI	WHITEFISH BAY SCHOOL DISTRICT
210.0	2623460	MI	MELVINDALE-NORTH ALLEN PARK SCHOOLS
209.8	3413710	NJ	READINGTON TOWNSHIP
209.8	1721180	IL	KINNIKINNICK CCSD 131
209.7	4503540	SC	SPARTANBURG 03
209.7	2703870	MN	BECKER PUBLIC SCHOOL DISTRICT
209.7	1803700	IN	FRANKLIN COUNTY COM SCH CORP
209.7	0901440	CT	ELLINGTON SCHOOL DISTRICT
209.7	0621990	CA	LIVE OAK ELEMENTARY
209.5	5516320	WI	WEST DE PERE SCHOOL DISTRICT
209.5	5100960	VA	COLONIAL HEIGHTS CITY PBLC SCHS
209.5	2911650	MO	EXCELSIOR SPRINGS 40
209.2	5507620	WI	LAKE GENEVA J1 SCHOOL DISTRICT
209.2	3625800	NY	SAUGERTIES CENTRAL SCHOOL DISTRICT
209.2	2804770	MS	YAZOO CITY MUNICIPAL SCHOOL DIST
209.0	3623520	NY	PORT JERVIS CITY SCHOOL DISTRICT
209.0	2617970	MI	HASTINGS AREA SCHOOL DISTRICT
209.0	2506990	MA	LONGMEADOW
208.8	4214550	PA	MANHEIM CENTRAL SD
208.8	2507530	MA	MEDFIELD
208.7	5306900	WA	PROSSER SCHOOL DISTRICT
208.7	3617910	NY	LYNBROOK UNION FREE SCHOOL DISTRICT
208.7	2100720	KY	BRECKINRIDGE CO
208.7	0101410	AL	EUFAULA CITY
208.5	4108310	OR	MOLALLA RIVER SD 35
208.3	4111580	OR	SOUTH LANE SD 45J3
208.2	4225590	PA	WEST JEFFERSON HILLS SD
208.2	3904391	OH	EAST LIVERPOOL CITY
208.2	2633840	MI	THREE RIVERS COMMUNITY SCHOOLS
208.2	0600039	CA	DELHI UNIFIED
208.0	4503570	SC	SPARTANBURG 04
208.0	2504500	MA	EAST LONGMEADOW
207.8	5511010	WI	ONALASKA SCHOOL DISTRICT
207.8	4224970	PA	WAYNE HIGHLANDS SD
207.8	0500044	AR	MAGNOLIA SCHOOL DISTRICT
207.7	4840230	TX	SILSBEE ISD
207.7	1301080	GA	CHATTOOGA COUNTY
207.5	3703420	NC	NORTHAMPTON COUNTY SCHOOLS
207.3	2623070	MI	MASON PUBLIC SCHOOLS (INGHAM)
207.2	5102610	VA	NEW KENT CO PBLC SCHS
207.2	3608460	NY	CORTLAND CITY SCHOOL DISTRICT
206.8	3904634	OH	GOSHEN LOCAL
206.8	2509000	MA	NORTON
206.8	0612840	CA	ESCALON UNIFIED
206.5	3904358	OH	BELLEFONTAINE CITY
206.5	0900270	CT	BETHEL SCHOOL DISTRICT
206.3	2507680	MA	MENDON-UPTON
206.3	0102520	AL	MUSCLE SHOALS CITY
206.2	1807560	IN	NEW PRAIRIE UNITED SCHOOL CORP
206.0	5502460	WI	CEDARBURG SCHOOL DISTRICT
206.0	4221120	PA	SELINSGROVE AREA SD
206.0	4212150	PA	INDIANA AREA SD
206.0	3800038	ND	DICKINSON 1
206.0	2730480	MN	RED WING PUBLIC SCHOOL DISTRICT
206.0	0636820	CA	SILVER VALLEY UNIFIED
206.0	0609870	CA	CORONADO UNIFIED
205.8	4840650	TX	SNYDER ISD
205.8	1810020	IN	SCOTT COUNTY SCHOOL DISTRICT 2
205.5	4033180	OK	WOODWARD
205.5	3904449	OH	NILES CITY
205.5	0101740	AL	HENRY COUNTY
205.3	3616440	NY	LACKAWANNA CITY SCHOOL DISTRICT
205.2	5500810	WI	BARABOO SCHOOL DISTRICT
205.2	3413590	NJ	RAMSEY
205.2	2508880	MA	NORTHBOROUGH
205.2	0903520	CT	REGIONAL SCHOOL DISTRICT 10
205.2	0625230	CA	MOJAVE UNIFIED
205.0	4220580	PA	SOUTH FAYETTE TOWNSHIP SD
205.0	4019440	OK	MCALESTER
205.0	3700360	NC	BERTIE COUNTY SCHOOLS
204.8	2101320	KY	CORBIN INDEPENDENT
204.8	0407820	AZ	SNOWFLAKE UNIFIED DISTRICT
204.7	2635550	MI	WAYLAND UNION SCHOOLS
204.7	2632820	MI	ST. JOHNS PUBLIC SCHOOLS
204.5	3904917	OH	AURORA CITY
204.5	3904409	OH	GREENVILLE CITY
204.5	3602940	NY	AMITYVILLE UNION FREE SCHOOL DISTRICT
204.5	1709600	IL	CHARLESTON CUSD 1
204.2	1740500	IL	CCSD 89
204.2	0100840	AL	COLBERT COUNTY
204.0	5605830	WY	TETON COUNTY SCHOOL DISTRICT #1
204.0	4102840	OR	CENTRAL SD 13J
204.0	0602100	CA	ALPINE UNION ELEMENTARY
204.0	0507680	AR	HELENA/ W.HELENA SCHOOL DIST.
203.8	5101740	VA	GREENSVILLE CO PBLC SCHS
203.8	0642960	CA	WINTON ELEMENTARY
203.5	4207200	PA	DALLAS SD
203.5	3904614	OH	ROSS LOCAL
203.0	2512210	MA	WAYLAND
203.0	2508580	MA	NEWBURYPORT
203.0	1700112	IL	STREATOR ESD 44
203.0	0904860	CT	WATERFORD SCHOOL DISTRICT
202.8	2625950	MI	NORTHVIEW PUBLIC SCHOOL DISTRICT
202.8	2003450	KS	ARKANSAS CITY
202.5	4839630	TX	SEALY ISD
202.5	3414280	NJ	ROSELLE BOROUGH
202.5	2617250	MI	GULL LAKE COMMUNITY SCHOOLS
202.5	2508940	MA	NORTHBRIDGE
202.3	4827420	TX	LIBERTY HILL ISD
202.2	4619410	SD	DOUGLAS SCHOOL DISTRICT 51-1
202.2	4209780	PA	FLEETWOOD AREA SD
202.2	3631710	NY	HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT
202.2	2608770	MI	CHARLOTTE PUBLIC SCHOOLS
202.2	1705910	IL	BENSENVILLE SD 2
202.0	4832310	TX	NEEDVILLE ISD
202.0	4819840	TX	FREDERICKSBURG ISD
202.0	2623040	MI	MARYSVILLE PUBLIC SCHOOLS
201.8	4821060	TX	GONZALES ISD
201.8	4223010	PA	SUSQUEHANNA TOWNSHIP SD
201.8	2630990	MI	SAULT STE. MARIE AREA SCHOOLS
201.7	4811640	TX	BROWNSBORO ISD
201.7	3904389	OH	DOVER CITY
201.7	2200960	LA	LASALLE PARISH
201.7	0101890	AL	JASPER CITY
201.5	5504740	WI	FORT ATKINSON SCHOOL DISTRICT
201.5	4669930	SD	MEADE SCHOOL DISTRICT 46-1
201.5	1305250	GA	UNION COUNTY
201.3	4701500	TN	GREENEVILLE CITY SCHOOL DIST
201.3	4109630	OR	PHOENIX-TALENT SD 4
201.3	3629490	NY	VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT
201.2	3615900	NY	JOHNSON CITY CENTRAL SCHOOL DISTRICT
201.2	0613200	CA	EXETER UNION ELEMENTARY
201.0	4215720	PA	MONTOUR SD
201.0	2502100	MA	ASHLAND
201.0	0619140	CA	JULIAN UNION ELEMENTARY
200.8	2611610	MI	DEARBORN HEIGHTS SCHOOL DISTRICT #7
200.7	4823790	TX	HUDSON ISD
200.7	3904412	OH	HILLSBORO CITY
200.7	0628270	CA	OJAI UNIFIED
200.5	4212480	PA	JERSEY SHORE AREA SD
200.5	3904848	OH	CLOVERLEAF LOCAL
200.5	2314590	ME	MSAD 54
200.5	1812120	IN	VINCENNES COMMUNITY SCH CORP
200.3	0405820	AZ	PAGE UNIFIED DISTRICT
200.2	5304620	WA	LYNDEN SCHOOL DISTRICT
200.2	4223850	PA	TUNKHANNOCK AREA SD
200.2	3619500	NY	MINEOLA UNION FREE SCHOOL DISTRICT
200.0	5513950	WI	SLINGER SCHOOL DISTRICT
200.0	4704230	TN	UNICOI SCHOOL DISTRICT
200.0	1305340	GA	VIDALIA CITY
199.8	5605220	WY	FREMONT COUNTY SCHOOL DISTRICT #25
199.8	1741070	IL	WATERLOO CUSD 5
199.8	0901320	CT	EAST LYME SCHOOL DISTRICT
199.7	3403870	NJ	DENVILLE TOWNSHIP
199.7	2105520	KY	TAYLOR COUNTY
199.7	1931350	IA	WESTERN DUBUQUE COMM SCHOOL DISTRICT
199.5	3404740	NJ	ENGLEWOOD CITY
199.5	3304050	NH	KEENE SCHOOL DISTRICT
199.3	2102160	KY	GARRARD COUNTY
199.3	1725920	IL	MIDLOTHIAN SD 143
199.3	0101710	AL	HALE COUNTY
199.2	3905005	OH	REVERE LOCAL
199.2	3616830	NY	LAWRENCE UNION FREE SCHOOL DISTRICT
199.2	3304830	NH	MILFORD SCHOOL DISTRICT
199.2	2725080	MN	ORONO PUBLIC SCHOOL DISTRICT
199.0	4111040	OR	SCIO SD 95
199.0	0100780	AL	CLEBURNE COUNTY
198.8	1742840	IL	WINNETKA SD 36
198.7	0628680	CA	ORCHARD ELEMENTARY
198.5	4810890	TX	BORGER ISD
198.5	4208790	PA	EASTERN YORK SD
198.5	3622560	NY	PEARL RIVER UNION FREE SCHOOL DISTRICT
198.5	2712420	MN	FRIDLEY PUBLIC SCHOOL DISTRICT
198.3	1812900	IN	WEST NOBLE SCHOOL CORPORATION
198.2	2612690	MI	EATON RAPIDS PUBLIC SCHOOLS
198.0	4501080	SC	BARNWELL 45
197.8	2314768	ME	MSAD 75
197.8	1812880	IN	FRANKTON-LAPEL COMMUNITY SCHS
197.8	0612210	CA	EL SEGUNDO UNIFIED
197.7	5604060	WY	LINCOLN COUNTY SCHOOL DISTRICT #2
197.7	3600004	NY	ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT
197.7	2101740	KY	ERLANGER-ELSMERE INDEPENDENT
197.6	2314773	ME	RSU 21
197.5	1802550	IN	DANVILLE COMMUNITY SCHOOL CORP
197.5	1602220	ID	MOSCOW DISTRICT
197.5	0507840	AR	HOPE SCHOOL DISTRICT
197.3	3702820	NC	MADISON COUNTY SCHOOLS
197.3	0624000	CA	MARK WEST UNION ELEMENTARY
197.3	0600035	CA	FARMERSVILLE UNIFIED
197.2	2629910	MI	RIVERVIEW COMMUNITY SCHOOL DISTRICT
197.2	1714100	IL	ELMWOOD PARK CUSD 401
197.2	1712330	IL	DIXON USD 170
197.0	5306930	WA	PULLMAN SCHOOL DISTRICT
196.8	5509210	WI	MERRILL AREA SCHOOL DISTRICT
196.8	5307080	WA	QUINCY SCHOOL DISTRICT
196.7	1706120	IL	BETHALTO CUSD 8
196.7	1600960	ID	PRESTON JOINT DISTRICT
196.7	0611220	CA	DIXIE ELEMENTARY
196.5	4813320	TX	CENTER ISD
196.5	2628530	MI	PLAINWELL COMMUNITY SCHOOLS
196.5	1708280	IL	CANTON UNION SD 66
196.5	0900060	CT	ANSONIA SCHOOL DISTRICT
196.3	4811310	TX	BRIDGE CITY ISD
196.3	3606060	NY	BYRAM HILLS CENTRAL SCHOOL DISTRICT
196.3	2012510	KS	VALLEY CENTER PUB SCH
196.2	3904470	OH	ROCKY RIVER CITY
196.2	0103150	AL	TALLADEGA CITY
196.0	2744160	MN	WORTHINGTON PUBLIC SCHOOL DISTRICT
195.8	3904579	OH	SHAWNEE LOCAL
195.8	2101760	KY	ESTILL COUNTY
195.8	1730600	IL	PALOS CCSD 118
195.7	2802340	MS	KOSCIUSKO SCHOOL DISTRICT
195.5	4839750	TX	SEMINOLE ISD
195.5	4211880	PA	HIGHLANDS SD
195.5	4206780	PA	CONRAD WEISER AREA SD
195.5	3628650	NY	UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS
195.5	3405430	NJ	FRANKLIN TOWNSHIP
195.3	2100540	KY	BOURBON CO
195.3	0637290	CA	SOQUEL UNION ELEMENTARY
195.2	4203660	PA	BIG SPRING SD
195.2	2635970	MI	WESTWOOD HEIGHTS SCHOOLS
195.2	2602220	MI	ALLEGAN PUBLIC SCHOOLS
195.0	3904455	OH	NORTON CITY
195.0	3407350	NJ	HOBOKEN
195.0	3402580	NJ	CALDWELL-WEST CALDWELL
195.0	1804470	IN	WESTERN SCHOOL CORP
195.0	0620820	CA	LAMMERSVILLE ELEMENTARY
194.8	1718420	IL	HARVARD CUSD 50
194.7	4002430	OK	ADA
194.7	3408700	NJ	LITTLE EGG HARBOR TOWNSHI
194.7	2905370	MO	BOLIVAR R-I
194.7	1802660	IN	DELAWARE COMMUNITY SCHOOL CORP
194.7	1800450	IN	BEECH GROVE CITY SCHOOLS
194.7	1301870	GA	DUBLIN CITY
194.5	4839180	TX	SANGER ISD
194.5	4808340	TX	ANNA ISD
194.5	3904561	OH	TIPP CITY EXEMPTED VILLAGE
194.5	2604530	MI	BELDING AREA SCHOOL DISTRICT
194.5	0903840	CT	ROCKY HILL SCHOOL DISTRICT
194.5	0604230	CA	BEAR VALLEY UNIFIED
194.3	1601020	ID	EMMETT INDEPENDENT DIST
194.3	0103580	AL	WINSTON COUNTY
194.2	2502430	MA	BELCHERTOWN
194.2	2202010	LA	WINN PARISH
194.2	0902580	CT	MONTVILLE SCHOOL DISTRICT
194.0	3626840	NY	SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT
194.0	3618660	NY	MASSENA CENTRAL SCHOOL DISTRICT
194.0	1713560	IL	EFFINGHAM CUSD 40
194.0	1303690	GA	MITCHELL COUNTY
194.0	0900540	CT	BROOKFIELD SCHOOL DISTRICT
194.0	0625740	CA	MORAGA ELEMENTARY
193.8	5307830	WA	SEQUIM SCHOOL DISTRICT
193.8	4703450	TN	POLK COUNTY SCHOOL DISTRICT
193.7	4820190	TX	FORT STOCKTON ISD
193.7	3628050	NY	STARPOINT CENTRAL SCHOOL DISTRICT
193.7	3626310	NY	SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT
193.5	2500001	MA	QUABBIN
193.5	0902730	CT	NEW FAIRFIELD SCHOOL DISTRICT
193.5	0500049	AR	DEQUEEN SCHOOL DISTRICT
193.3	1303210	GA	LAMAR COUNTY
193.2	3704500	NC	THOMASVILLE CITY SCHOOLS
193.0	2618330	MI	HIGHLAND PARK CITY SCHOOLS
193.0	1723730	IL	WILL COUNTY SD 92
193.0	0630330	CA	PIEDMONT CITY UNIFIED
192.8	4500840	SC	ANDERSON 03
192.7	2617940	MI	HASLETT PUBLIC SCHOOLS
192.7	2617400	MI	HAMILTON COMMUNITY SCHOOLS
192.7	1719530	IL	HOMEWOOD SD 153
192.5	2505500	MA	GROTON-DUNSTABLE
192.3	4900660	UT	NORTH SANPETE DISTRICT
192.3	2803240	MS	NORTH PIKE SCHOOL DIST
192.3	2103240	KY	LAWRENCE COUNTY
192.3	0604260	CA	BEARDSLEY ELEMENTARY
192.2	4225680	PA	WEST MIFFLIN AREA SD
192.2	0513380	AR	VALLEY VIEW SCHOOL DISTRICT
192.0	5300150	WA	ANACORTES SCHOOL DISTRICT
192.0	4008370	OK	COLLINSVILLE
192.0	0902070	CT	KILLINGLY SCHOOL DISTRICT
191.8	2608580	MI	CENTER LINE PUBLIC SCHOOLS
191.8	2303150	ME	BIDDEFORD SCHOOL DEPARTMENT
191.7	3910030	OH	CELINA CITY
191.7	2004050	KS	BONNER SPRINGS
191.5	4703360	TN	PARIS CITY SPECIAL SCHOOL DIST
191.5	2507590	MA	MEDWAY
191.5	1201200	FL	MADISON
191.3	1726370	IL	MOKENA SD 159
191.2	5401560	WV	WETZEL COUNTY SCHOOLS
191.2	4222740	PA	TUSCARORA SD
191.2	3620040	NY	MOUNT SINAI UNION FREE SCHOOL DISTRICT
191.2	2000015	KS	OTTAWA
191.2	1716350	IL	GENESEO CUSD 228
191.0	4900570	UT	MORGAN DISTRICT
191.0	4400090	RI	BURRILLVILLE
191.0	4203210	PA	BELLE VERNON AREA SD
191.0	3304760	NH	MERRIMACK VALLEY SCHOOL DISTRICT
191.0	0903270	CT	PLAINFIELD SCHOOL DISTRICT
190.8	5103370	VA	ROCKBRIDGE CO PBLC SCHS
190.8	3904577	OH	ELIDA LOCAL
190.8	2508850	MA	NORTHAMPTON
190.7	1809750	IN	RUSH COUNTY SCHOOLS
190.7	1704050	IL	SUMMIT SD 104
190.6	2314790	ME	RSU 24
190.5	5513410	WI	SAUK PRAIRIE SCHOOL DISTRICT
190.5	5101590	VA	GILES CO PBLC SCHS
190.5	2802370	MS	LAFAYETTE CO SCHOOL DIST
190.3	4680430	SD	YANKTON SCHOOL DISTRICT 63-3
190.3	2512180	MA	WATERTOWN
190.3	1812450	IN	WASHINGTON COM SCHOOLS
190.2	4821360	TX	GRAHAM ISD
190.2	3405970	NJ	GLEN ROCK
190.2	2635940	MI	WESTERN SCHOOL DISTRICT
190.0	2100630	KY	BOYLE CO
189.8	2803000	MS	MOSS POINT SEPARATE SCHOOL DIST
189.7	5301170	WA	CHEHALIS SCHOOL DISTRICT
189.7	0903539	CT	REGIONAL SCHOOL DISTRICT 17
189.5	3904354	OH	BAY VILLAGE CITY
189.5	0600043	CA	SCOTTS VALLEY UNIFIED
189.3	4218030	PA	OCTORARA AREA SD
189.3	3621120	NY	NORTH MERRICK UNION FREE SCHOOL DISTRICT
189.3	1811580	IN	TWIN LAKES SCHOOL CORP
189.3	1706270	IL	BIG HOLLOW SD 38
189.2	5102880	VA	PATRICK CO PBLC SCHS
189.2	3620370	NY	NEW HARTFORD CENTRAL SCHOOL DISTRICT
189.2	3403990	NJ	DUMONT
189.2	2104740	KY	PENDLETON COUNTY
189.0	4225740	PA	WEST PERRY SD
189.0	2800870	MS	CALHOUN CO SCHOOL DIST
188.8	1736300	IL	ESD 159
188.8	0804020	CO	WELD COUNTY REORGANIZED SCHOOL DISTRICT NO. RE-8
188.7	4836240	TX	QUINLAN ISD
188.7	3904386	OH	DEFIANCE CITY
188.5	4827390	TX	LIBERTY-EYLAU ISD
188.5	3904405	OH	GENEVA AREA CITY
188.5	0634740	CA	SAN LORENZO VALLEY UNIFIED
188.3	5503060	WI	CUDAHY SCHOOL DISTRICT
188.3	4208460	PA	EASTERN LEBANON COUNTY SD
188.3	3904727	OH	SUGARCREEK LOCAL SCHOOL DISTRICT
188.2	5305010	WA	MERIDIAN SCHOOL DISTRICT
188.2	3819880	ND	WILLISTON 1
188.2	1726800	IL	MORTON CUSD 709
188.0	2632370	MI	SPARTA AREA SCHOOLS
188.0	2104890	KY	POWELL COUNTY
187.8	3910027	OH	PORTSMOUTH CITY
187.7	2803750	MS	PRENTISS CO SCHOOL DIST
187.7	2801260	MS	CORINTH SCHOOL DIST
187.7	2632850	MI	ST. JOSEPH PUBLIC SCHOOLS
187.5	5301320	WA	CLARKSTON SCHOOL DISTRICT
187.5	2306060	ME	GORHAM SCHOOL DEPARTMENT
187.5	0102910	AL	RUSSELLVILLE CITY
187.3	2921840	MO	NEVADA R-V
187.3	2505130	MA	GARDNER
187.2	1921240	IA	NORWALK COMM SCHOOL DISTRICT
187.0	5511640	WI	PEWAUKEE SCHOOL DISTRICT
187.0	4224650	PA	VALLEY VIEW SD
187.0	2633900	MI	TRENTON PUBLIC SCHOOLS
186.8	3402160	NJ	BRANCHBURG TOWNSHIP
186.8	2510860	MA	SOMERSET
186.8	2003630	KS	AUGUSTA
186.7	4502430	SC	HAMPTON 01
186.7	3904539	OH	GRANVILLE EXEMPTED VILLAGE
186.7	3904415	OH	JACKSON CITY
186.7	2634950	MI	VICKSBURG COMMUNITY SCHOOLS
186.7	2502460	MA	BELLINGHAM
186.7	1732370	IL	POSEN-ROBBINS ESD 143-5
186.5	4502670	SC	LEE 01
186.5	1730810	IL	PARK FOREST SD 163
186.3	1200630	FL	GILCHRIST
186.3	0905010	CT	WESTON SCHOOL DISTRICT
186.3	0101950	AL	LAMAR COUNTY
186.2	3904769	OH	WEST HOLMES LOCAL
186.2	3904555	OH	NEW RICHMOND EXEMPTED VILLAGE
186.0	3900094	OH	MONROE LOCAL
186.0	1714550	IL	EVERGREEN PARK ESD 124
186.0	0200480	AK	KODIAK ISLAND BOROUGH SCHOOL DISTRICT
185.8	3704740	NC	WARREN COUNTY SCHOOLS
185.8	3604110	NY	BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT
185.8	2511010	MA	SOUTHBRIDGE
185.8	1809000	IN	EAST PORTER COUNTY SCHOOL CORP
185.7	4814970	TX	CONNALLY ISD
185.7	3904943	OH	LEXINGTON LOCAL
185.7	2511220	MA	STONEHAM
185.3	5302070	WA	DEER PARK SCHOOL DISTRICT
185.3	4900270	UT	EMERY DISTRICT
185.3	4835250	TX	POINT ISABEL ISD
185.3	2103120	KY	KNOTT COUNTY
185.3	0905280	CT	WOLCOTT SCHOOL DISTRICT
185.2	5514160	WI	SPARTA AREA SCHOOL DISTRICT
185.2	4203688	PA	BLACKHAWK SD
185.2	3910010	OH	MIAMI TRACE LOCAL
185.2	1713240	IL	EAST PEORIA SD 86
185.0	3610680	NY	ELWOOD UNION FREE SCHOOL DISTRICT
184.8	3705070	NC	YANCEY COUNTY SCHOOLS
184.8	3412960	NJ	PHILLIPSBURG
184.7	4027750	OK	SKIATOOK
184.7	1728980	IL	NORTHBROOK SD 28
184.7	0506060	AR	CAMDEN FAIRVIEW SCHOOL DIST.
184.7	0406070	AZ	PAYSON UNIFIED DISTRICT
184.5	4400870	RI	PORTSMOUTH
184.5	4213500	PA	LEHIGHTON AREA SD
184.5	4100020	OR	NORTH SANTIAM SD 29J
184.5	3411910	NJ	OAKLAND
184.3	4835010	TX	PITTSBURG ISD
184.3	2916740	MO	KIRKSVILLE R-III
184.2	3414460	NJ	RUTHERFORD
184.2	0606750	CA	BYRON UNION ELEMENTARY
184.0	4845950	TX	WILLS POINT ISD
184.0	3614190	NY	HENDRICK HUDSON CENTRAL SCHOOL DISTRICT
184.0	3406570	NJ	HAMMONTON TOWN
183.8	4012720	OK	GLENPOOL
183.8	3603990	NY	BATAVIA CITY SCHOOL DISTRICT
183.8	3408640	NJ	LINDENWOLD BOROUGH
183.7	2607080	MI	FLAT ROCK COMMUNITY SCHOOLS
183.5	5400630	WV	LEWIS COUNTY SCHOOLS
183.5	2100270	KY	BARDSTOWN IND
183.2	3615810	NY	JERICHO UNION FREE SCHOOL DISTRICT
183.2	3409600	NJ	MANTUA TOWNSHIP
183.2	3406390	NJ	HADDONFIELD BOROUGH
183.2	2613500	MI	ESCANABA AREA PUBLIC SCHOOLS
183.2	2100030	KY	ADAIR CO
183.0	5400990	WV	MORGAN COUNTY SCHOOLS
183.0	4648390	SD	MITCHELL SCHOOL DISTRICT 17-2
182.8	4701830	TN	HENRY COUNTY SCHOOL DISTRICT
182.7	4207320	PA	DANVILLE AREA SD
182.7	3616560	NY	EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE)
182.7	2925500	MO	POTOSI R-III
182.7	2103180	KY	LARUE COUNTY
182.7	1601110	ID	FREMONT COUNTY JOINT DISTRICT
182.7	0102640	AL	OZARK CITY
182.5	5100152	VA	ALLEGHANY CO PBLC SCHS
182.5	1727540	IL	MUNDELEIN ESD 75
182.3	5509990	WI	MOUNT HOREB AREA SCHOOL DISTRICT
